names	scores	logfoldchanges	pvals	pvals_adj	cluster
PLD3	3.6362276	0.4156852	0.00028685598578416846	0.0013320459736785794	Macro_FN1
COMMD4	3.6351974	0.46065617	0.00028808493758179825	0.001337568401113561	Macro_FN1
PI4K2A	3.632948	0.6069386	0.00029064085977795347	0.0013488778415094165	Macro_FN1
MMP14	3.6275854	0.4995573	0.00029663165463922255	0.0013749768842225842	Macro_FN1
TULP4	3.627192	0.6654836	0.00029714399411114045	0.0013769728699739741	Macro_FN1
TOMM22	3.6270444	0.40491515	0.00029718686893402956	0.0013769821729734861	Macro_FN1
LINC00309	3.625847	0.90641874	0.0002987397946885801	0.00138322641778714	Macro_FN1
ATP6V0D1	3.622983	0.35398296	0.00030179712227562487	0.0013968066260927065	Macro_FN1
HMGXB4	3.6229572	0.5051816	0.00030195555649483623	0.0013973479632656246	Macro_FN1
B4GALT7	3.6203506	0.5705387	0.0003050134768437434	0.0014111113673998476	Macro_FN1
BTBD1	3.6175036	0.49587998	0.00030832333069580033	0.0014258367148592226	Macro_FN1
PCCB	3.6136742	0.58822745	0.0003129083651145504	0.0014462461528353444	Macro_FN1
HOOK2	3.613529	0.4750049	0.0003130306665910551	0.0014466129858893171	Macro_FN1
FOXK2	3.612429	0.6153774	0.0003144004578938992	0.0014525447728338185	Macro_FN1
FAM53B	3.607084	0.507812	0.00032084543131760316	0.0014781039785190517	Macro_FN1
MRPL15	3.604827	0.48537433	0.0003236176075736388	0.001486793488890161	Macro_FN1
RP11-160O5.1	3.5995686	1.0641834	0.00033032683095201356	0.0015083388321042344	Macro_FN1
CCDC47	3.5985937	0.42111877	0.00033133977187390593	0.0015105076814395056	Macro_FN1
TMCC3	3.5963633	0.46439448	0.00033420342864332953	0.0015197979314380636	Macro_FN1
ACSL5	3.595968	0.45048243	0.0003347033058190106	0.0015213129888393016	Macro_FN1
ELF1	3.595509	0.37323707	0.00033518744591692315	0.0015231026031995696	Macro_FN1
C16orf13	3.5943277	0.41276252	0.0003367567345679999	0.0015277610629506112	Macro_FN1
LINC00607	3.592866	2.5231867	0.0003390137297705937	0.0015361388664457214	Macro_FN1
RP6-91H8.3	3.5907333	0.618096	0.0003415027670837578	0.001545339005388146	Macro_FN1
MSN	3.5850644	0.3331541	0.0003487336466029589	0.0015728781848138548	Macro_FN1
RNF181	3.5846803	0.38456696	0.00034929662322613105	0.0015746460066698744	Macro_FN1
CKS2	3.5785341	0.42827886	0.00035754309918561923	0.0016088484487126408	Macro_FN1
HDLBP	3.5738971	0.40576133	0.0003638937564458687	0.0016358954275766642	Macro_FN1
PAF1	3.5706007	0.43893412	0.00036851063428252484	0.0016553255981223028	Macro_FN1
MYO18A	3.5644698	0.6271463	0.00037724193353444414	0.0016927406723278146	Macro_FN1
RP11-756G20.1	3.5560064	0.888307	0.0003895484408615219	0.0017449408623222706	Macro_FN1
MRPL37	3.5557017	0.4500214	0.00038984119726455645	0.0017460201117415878	Macro_FN1
LPCAT1	3.554592	0.42689592	0.0003914374326325268	0.0017527033694512105	Macro_FN1
AD000671.6	3.5514739	0.43308222	0.00039608538982833824	0.0017716316374453774	Macro_FN1
MNDA	3.5477479	0.3782391	0.00040152229101581455	0.001794044831386667	Macro_FN1
SELM	3.5430977	0.49443746	0.0004088045339357996	0.0018258563052005346	Macro_FN1
SLC16A6	3.54141	0.65796906	0.00041146922149344536	0.0018370271563535375	Macro_FN1
