names	scores	logfoldchanges	pvals	pvals_adj	cluster
PDGFRB	-6.9667277	-1.9184291	3.6117398569373255e-12	1.5849695589951324e-11	Mast_KIT
CTD-2306A12.1	-6.9668055	-21.867573	3.2744726444963088e-12	1.4397766055547257e-11	Mast_KIT
GLYAT	-6.966848	-21.897259	3.2734816717074735e-12	1.4395287320087655e-11	Mast_KIT
RP11-456H18.2	-6.969181	-21.81637	3.219701177491395e-12	1.416248191571737e-11	Mast_KIT
NXPH4	-6.969659	-21.806427	3.2087949268473808e-12	1.411635151654206e-11	Mast_KIT
CTD-3074O7.5	-6.9722376	-1.1085411	3.5397910294665394e-12	1.5538004031636996e-11	Mast_KIT
RP11-875O11.3	-6.977038	-21.907932	3.0448776103566935e-12	1.3407489049053636e-11	Mast_KIT
AC092667.2	-6.9772553	-21.851	3.04017493691978e-12	1.3388531476222072e-11	Mast_KIT
SPAG7	-6.979681	-0.5083729	3.4052183530853055e-12	1.4957036525727583e-11	Mast_KIT
RP4-576H24.4	-6.9800935	-21.882593	2.9794323511880597e-12	1.3124459882459209e-11	Mast_KIT
ZNF641	-6.980627	-0.8021927	3.3577409037515257e-12	1.475811662027184e-11	Mast_KIT
HRK	-6.982187	-21.84634	2.935399437373267e-12	1.2932184707486253e-11	Mast_KIT
SLC35E1	-6.9826655	-0.6954643	3.3150959208528605e-12	1.457258212096755e-11	Mast_KIT
RFPL1S	-6.983791	-3.2564578	3.0935615278142983e-12	1.361652019832462e-11	Mast_KIT
CRTC1	-6.984978	-0.9204899	3.246881777088968e-12	1.4280176817286999e-11	Mast_KIT
GLB1L	-6.9910045	-1.1935445	3.096017415457015e-12	1.3625549999530912e-11	Mast_KIT
PKNOX1	-6.9911976	-0.72051716	3.1221022251276304e-12	1.3736760560649044e-11	Mast_KIT
MIOX	-7.003283	-22.008783	2.525750790911685e-12	1.1142006696645498e-11	Mast_KIT
SOS2	-7.006495	-0.68362576	2.803465220422575e-12	1.235416651019072e-11	Mast_KIT
PPP2R3B	-7.0088024	-1.7512541	2.6957930272016267e-12	1.1885900321713114e-11	Mast_KIT
C20orf197	-7.0142937	-2.782474	2.520049112454389e-12	1.1118310173502447e-11	Mast_KIT
TRIM27	-7.015108	-0.565128	2.6454389737381956e-12	1.1665413006299538e-11	Mast_KIT
KNOP1	-7.022487	-0.89169353	2.4941909421233237e-12	1.1009992087502066e-11	Mast_KIT
MPV17L2	-7.0226855	-0.76194006	2.4968982910022987e-12	1.1020499216273441e-11	Mast_KIT
MALT1	-7.029458	-0.51241094	2.3955106523739148e-12	1.0578549924126696e-11	Mast_KIT
TBRG4	-7.0323153	-0.6553188	2.3366795969483303e-12	1.0320105169691576e-11	Mast_KIT
RARG	-7.0368357	-1.0467864	2.2452269092343515e-12	9.921400062917015e-12	Mast_KIT
LRSAM1	-7.0373826	-0.87327015	2.2450930328478722e-12	9.921400062917015e-12	Mast_KIT
RP11-115C21.2	-7.0388203	-1.1776577	2.208971850253746e-12	9.763754102380914e-12	Mast_KIT
STEAP1	-7.0390997	-21.84726	1.9549248079110858e-12	8.649932564380319e-12	Mast_KIT
NRTN	-7.0417447	-21.859903	1.918192273896253e-12	8.48963227067652e-12	Mast_KIT
GRM1	-7.042601	-21.909853	1.9064445473131214e-12	8.439855810953661e-12	Mast_KIT
IFNE	-7.045114	-21.897251	1.8723836451118693e-12	8.29015696956627e-12	Mast_KIT
MYLK	-7.0455313	-2.0913038	2.0582828013729603e-12	9.103672973150501e-12	Mast_KIT
RP5-968J1.1	-7.0455413	-21.863283	1.866648911825572e-12	8.265852074523699e-12	Mast_KIT
LINC00563	-7.0458694	-21.86224	1.862259258868892e-12	8.248582025546004e-12	Mast_KIT
KB-1460A1.5	-7.046039	-2.1987276	2.045110126268955e-12	9.046598476369458e-12	Mast_KIT
CITF22-1A6.3	-7.0460525	-21.88953	1.8598128711446884e-12	8.238829198047479e-12	Mast_KIT
CRYBB1	-7.047399	-1.2597798	2.0732083783892563e-12	9.167281246909135e-12	Mast_KIT
CTD-2292P10.4	-7.0475593	-21.894072	1.8398095621538105e-12	8.151287756372188e-12	Mast_KIT
LINC00677	-7.0497184	-21.871326	1.8115090595050784e-12	8.026957686870608e-12	Mast_KIT
CTD-2231H16.1	-7.05008	-21.759197	1.8068146280235585e-12	8.007209269581189e-12	Mast_KIT
DAW1	-7.050562	-21.88272	1.8005709641080468e-12	7.980589064016907e-12	Mast_KIT
MT-ND2	-7.051952	-0.26725388	2.0618923458084064e-12	9.118440832086685e-12	Mast_KIT
LINC01415	-7.052206	-21.863932	1.779429667818214e-12	7.889999108759955e-12	Mast_KIT
SETD1A	-7.0524483	-1.1112862	2.0054879865813237e-12	8.872493726348624e-12	Mast_KIT
MTRNR2L8	-7.059074	-2.1001515	1.863483241152661e-12	8.252918549868265e-12	Mast_KIT
LINC00920	-7.0705857	-2.3403018	1.7099085982791413e-12	7.586734304769212e-12	Mast_KIT
ADCY4	-7.072342	-1.6019018	1.7223613235922366e-12	7.638968334489512e-12	Mast_KIT
MROH1	-7.075349	-0.7513932	1.716434619614969e-12	7.613684580477458e-12	Mast_KIT
ZNF124	-7.0776787	-0.6415228	1.6930669174218373e-12	7.513987976239646e-12	Mast_KIT
NGLY1	-7.07881	-0.5519973	1.6831885150539264e-12	7.47113078991266e-12	Mast_KIT
ZC3H4	-7.080315	-0.73076195	1.65782681097636e-12	7.360497637243045e-12	Mast_KIT
PVR	-7.081611	-0.92594063	1.6355547320733035e-12	7.263527236388282e-12	Mast_KIT
GABPB1-AS1	-7.088934	-0.64452875	1.5624366903290886e-12	6.9406383446207395e-12	Mast_KIT
CDCP1	-7.093326	-0.67399496	1.5126993450136257e-12	6.7205817155708206e-12	Mast_KIT
CNOT1	-7.095073	-0.5361837	1.5000301901147275e-12	6.665174367100835e-12	Mast_KIT
NR1H2	-7.096132	-0.5108866	1.492002092276235e-12	6.6303770109674845e-12	Mast_KIT
TRMT5	-7.0982523	-1.2921063	1.4423068396817613e-12	6.4129172151276415e-12	Mast_KIT
RGAG4	-7.0983596	-1.023957	1.4482709502575117e-12	6.4385857498319825e-12	Mast_KIT
LRRC20	-7.0986023	-2.2149959	1.3997640646178445e-12	6.226224474354277e-12	Mast_KIT
MUC6	-7.0992327	-21.951931	1.2679710377140886e-12	5.64895096452975e-12	Mast_KIT
LSM8	-7.099537	-0.5117299	1.4559318082691516e-12	6.4709360701518e-12	Mast_KIT
HSPA1A	-7.1001353	-0.62213	1.4491854332585892e-12	6.4418013177064515e-12	Mast_KIT
FOXB1	-7.10026	-21.802141	1.258590340847121e-12	5.607900415829528e-12	Mast_KIT
TRIP11	-7.100653	-0.7287756	1.43394265444396e-12	6.376569064119677e-12	Mast_KIT
CTDSP1	-7.101629	-0.5269423	1.4315540440259877e-12	6.366787481442929e-12	Mast_KIT
ME3	-7.102256	-1.5470587	1.390881531924719e-12	6.188348387253596e-12	Mast_KIT
MYZAP	-7.104178	-21.971071	1.2234255223615998e-12	5.454101554703856e-12	Mast_KIT
TCEA3	-7.1057653	-1.7716889	1.3481599575634303e-12	5.999854921429431e-12	Mast_KIT
PCLO	-7.1057734	-21.886143	1.2093879449263887e-12	5.392948308145811e-12	Mast_KIT
RP11-251M1.1	-7.109437	-21.949654	1.1777396065846581e-12	5.256690727813415e-12	Mast_KIT
RIOK3	-7.11066	-0.5151593	1.3434032347972245e-12	5.979475375595467e-12	Mast_KIT
