names	scores	logfoldchanges	pvals	pvals_adj	cluster
SNHG7	26.868977	3.7186165	6.0763668377832035e-114	2.1711251774365563e-112	pDC_LILRA4
PRMT9	26.645292	4.0983753	2.056765125523984e-112	7.264218463250013e-111	pDC_LILRA4
SLC38A1	26.58156	5.355066	1.1108597201471085e-111	3.9029517633614885e-110	pDC_LILRA4
RP5-1171I10.5	26.55863	4.0174084	6.766907408446987e-112	2.3824888006291824e-110	pDC_LILRA4
TNFRSF21	26.448065	4.271099	4.2508747709400144e-111	1.481168299193928e-109	pDC_LILRA4
NSMCE3	26.292171	4.7056327	5.074497478123311e-110	1.7572468450964732e-108	pDC_LILRA4
ETV6	26.275505	3.4040036	1.9426048075635825e-110	6.747848081035809e-109	pDC_LILRA4
RPS6	26.245884	0.76202834	2.7767126869032257e-111	9.685150856368249e-110	pDC_LILRA4
SIVA1	26.19361	3.0720057	4.308933586316065e-110	1.4936749820713323e-108	pDC_LILRA4
SHD	26.162733	14.140852	5.532590313747093e-109	1.886792490196301e-107	pDC_LILRA4
TMED10	26.14158	2.7871666	5.506539766891005e-110	1.9029471887756464e-108	pDC_LILRA4
HNRNPUL1	26.106842	3.3115678	1.9970560171293101e-109	6.845249790554932e-108	pDC_LILRA4
NOP58	26.09464	3.8956964	4.655789340623706e-109	1.5893836478518252e-107	pDC_LILRA4
IDH3A	25.915176	4.307095	8.8852527689096e-108	2.9967938618182187e-106	pDC_LILRA4
XBP1	25.890541	2.621716	1.2423641875521088e-108	4.215530607792624e-107	pDC_LILRA4
SELPLG	25.830872	3.5079048	1.1118604788937457e-107	3.746302697584587e-106	pDC_LILRA4
SLC20A1	25.655666	3.9048743	2.2813185660825874e-106	7.656050574261624e-105	pDC_LILRA4
SPINT2	25.652836	3.0914106	8.928010347881393e-107	2.9992061880510036e-105	pDC_LILRA4
SCAMP5	25.557959	8.01043	2.506199202790051e-105	8.360779795921582e-104	pDC_LILRA4
DNASE1L3	25.493717	6.1146197	5.23651792542369e-105	1.743470701375749e-103	pDC_LILRA4
TRABD	25.46472	3.4430416	2.398238902404828e-105	8.008549214829363e-104	pDC_LILRA4
KPNA2	25.356176	3.89748	1.65999179119582e-104	5.467425553524141e-103	pDC_LILRA4
TSPAN3	25.190561	3.5991101	1.4264982475375916e-103	4.657406196950737e-102	pDC_LILRA4
LINC00996	25.130941	6.085811	8.596745262426365e-103	2.7718539222219515e-101	pDC_LILRA4
LGMN	25.122114	3.1907647	1.5401322941913241e-103	5.0235447744900755e-102	pDC_LILRA4
GRASP	24.971348	3.3813818	2.075763400953639e-102	6.667375789488266e-101	pDC_LILRA4
CYFIP2	24.96904	4.4707346	5.841569290173481e-102	1.8656477314038414e-100	pDC_LILRA4
GNL3	24.905651	4.1460285	1.2020151395804104e-101	3.8244285281418654e-100	pDC_LILRA4
AFF3	24.868055	5.0539494	2.935440771854409e-101	9.29574636906602e-100	pDC_LILRA4
RNF126	24.856852	4.013505	2.2653763871278996e-101	7.180582501212366e-100	pDC_LILRA4
RGS1	24.842216	3.31403	6.324282830967208e-102	2.017901379797435e-100	pDC_LILRA4
PTGDS	24.72	10.81016	3.0754451085465486e-100	9.65741355893452e-99	pDC_LILRA4
AGPAT5	24.686768	4.982344	3.6016134082668235e-100	1.1299139867611021e-98	pDC_LILRA4
A1BG	24.593103	3.8140137	7.931732642401605e-100	2.479144709212242e-98	pDC_LILRA4
USF2	24.571074	3.2935545	6.660396583768434e-100	2.083708472548687e-98	pDC_LILRA4
TCL1A	24.404268	12.017944	2.504776595995206e-98	7.72149520818504e-97	pDC_LILRA4
SEC11C	24.388515	3.4807835	1.0917765772104445e-98	3.377990816577476e-97	pDC_LILRA4
IGF2R	24.359238	3.9354188	2.2898301957220564e-98	7.071818388144727e-97	pDC_LILRA4
USP11	24.318296	3.9091938	4.124215718042847e-98	1.2690531909016958e-96	pDC_LILRA4
P2RY14	24.316113	4.951567	6.335470466314858e-98	1.9423779971975687e-96	pDC_LILRA4
RBM38	24.27945	4.777324	1.0018810301141336e-97	3.066065343203053e-96	pDC_LILRA4
RPSA	24.276072	1.2271855	7.2876661638705605e-99	2.2589753792590126e-97	pDC_LILRA4
SPON2	24.147797	6.206047	7.909721752409365e-97	2.4031574817464484e-95	pDC_LILRA4
LPIN1	24.124931	4.5747204	8.18032816930874e-97	2.4831349309611594e-95	pDC_LILRA4
CLN8	24.047121	3.7330391	1.5932220175619448e-96	4.818853021519944e-95	pDC_LILRA4
MX1	24.044807	3.7217925	1.4731944529159983e-96	4.459821554047767e-95	pDC_LILRA4
SLC44A2	23.766016	4.030097	9.933565418392994e-95	2.951512814879485e-93	pDC_LILRA4
SLAMF7	23.733507	4.222124	1.6775240755404105e-94	4.97119579606496e-93	pDC_LILRA4
UNC93B1	23.681345	3.2172976	1.769756737955158e-94	5.239910679144209e-93	pDC_LILRA4
AHI1	23.643875	4.2442956	6.079240717364624e-94	1.792072937278072e-92	pDC_LILRA4
EEF1B2	23.618654	1.1236918	8.015340529295435e-95	2.383661816364346e-93	pDC_LILRA4
RANBP2	23.488508	3.069543	1.974701997031784e-93	5.7857051380859936e-92	pDC_LILRA4
BCL2L11	23.484804	4.0175033	4.967062659556428e-93	1.4465013764139523e-91	pDC_LILRA4
TRIM22	23.482058	2.945479	2.19869552622661e-93	6.436389840198036e-92	pDC_LILRA4
SEPT9	23.436361	2.94631	3.866232749617916e-93	1.128846154814784e-91	pDC_LILRA4
CIB2	23.384483	7.49407	3.3256802290952364e-92	9.626758560063136e-91	pDC_LILRA4
RUNX2	23.348509	4.9187775	4.476448162546643e-92	1.294673342393533e-90	pDC_LILRA4
SULF2	23.29778	3.5334542	5.132150625034536e-92	1.4830418795875957e-90	pDC_LILRA4
RPS6KA4	23.279148	3.8504598	8.289974695578122e-92	2.387371003357344e-90	pDC_LILRA4
CCDC186	23.247513	4.325353	1.5499476999590186e-91	4.444590451269717e-90	pDC_LILRA4
CARD11	23.246668	5.3358727	1.9626673307825658e-91	5.618531269616633e-90	pDC_LILRA4
C12orf57	23.240423	3.1019223	7.334239034275641e-92	2.1139422585191058e-90	pDC_LILRA4
UBE2J1	23.22576	3.054692	8.763105020850154e-92	2.521469347331555e-90	pDC_LILRA4
AREG	23.198938	3.7677925	9.933490549972115e-92	2.8533591695717006e-90	pDC_LILRA4
UBB	23.169277	1.2478737	1.1930867401228077e-92	3.468495653295762e-91	pDC_LILRA4
MANF	23.139526	3.4205568	4.2318518030195645e-91	1.2073498276963692e-89	pDC_LILRA4
SPCS2	23.02815	2.6015685	9.327910471341065e-91	2.643352526672547e-89	pDC_LILRA4
PDIA4	22.92701	3.3681185	8.17155559517536e-90	2.2887148314533545e-88	pDC_LILRA4
HNRNPA1	22.87827	1.2472107	1.8113655515846645e-90	5.115855062455464e-89	pDC_LILRA4
ACTN4	22.790537	3.1309874	4.406151167125101e-89	1.2269492349182906e-87	pDC_LILRA4
ZNF10	22.664848	4.8937836	5.646074808917082e-88	1.556782689129723e-86	pDC_LILRA4
HIVEP1	22.61879	4.095693	8.77161827506935e-88	2.4146315862760348e-86	pDC_LILRA4
NPM1	22.567425	1.505885	1.4032663865508235e-88	3.898273046416309e-87	pDC_LILRA4
SCN9A	22.537134	6.6176023	3.768365093062683e-87	1.0339681876681925e-85	pDC_LILRA4
SFT2D2	22.40837	3.4602675	1.2054726142468706e-86	3.294176339370159e-85	pDC_LILRA4
MAN2B1	22.392855	2.5408773	6.389175618594374e-87	1.7516426630831474e-85	pDC_LILRA4
NUTM2B-AS1	22.314692	3.6110394	4.827584885539983e-86	1.3054626415199375e-84	pDC_LILRA4
ZNF331	22.308645	3.5128505	3.382324536268635e-86	9.190648622986723e-85	pDC_LILRA4
PEBP1	22.255869	2.5963233	4.2771940408722705e-86	1.1594189542489966e-84	pDC_LILRA4
BRD2	22.25512	2.5040758	4.017597834921316e-86	1.089927064813517e-84	pDC_LILRA4
CSF2RB	22.234615	3.9870322	1.689334455664767e-85	4.531881779392409e-84	pDC_LILRA4
IGKV1-12	22.228823	6.7068458	2.584072015003661e-85	6.910136704248678e-84	pDC_LILRA4
CCDC69	22.213997	3.3748364	1.6406801262554353e-85	4.404866627414394e-84	pDC_LILRA4
CERS6	22.19032	3.7271864	2.834127537480084e-85	7.572806760337347e-84	pDC_LILRA4
SRPRA	22.164299	3.0025907	2.5117001980747647e-85	6.721940148842821e-84	pDC_LILRA4
SMARCB1	22.119839	3.2208767	5.6917328073601e-85	1.5184263278795819e-83	pDC_LILRA4
GRSF1	22.11238	3.1506836	5.81536453111646e-85	1.5501811116411235e-83	pDC_LILRA4
BHLHE40	22.037357	3.0446823	1.2476305514277255e-84	3.3178898026681755e-83	pDC_LILRA4
LY9	22.035652	5.92616	3.5058268678026766e-84	9.272003962617221e-83	pDC_LILRA4
TLR9	22.027533	12.904632	4.237404917660171e-84	1.1189272828812055e-82	pDC_LILRA4
RPS27A	22.007553	0.6737161	2.0874300116727095e-84	5.538099749078762e-83	pDC_LILRA4
ATP2A3	21.98527	4.4832826	5.901081691678512e-84	1.557016809079215e-82	pDC_LILRA4
AES	21.976166	3.157776	3.8365540357626666e-84	1.0138733465175475e-82	pDC_LILRA4
BLNK	21.861267	4.2118134	3.0383761988190976e-83	7.973134551636346e-82	pDC_LILRA4
ZNF706	21.84026	2.115683	9.299954203993561e-84	2.4518987241733884e-82	pDC_LILRA4
NCF1	21.787138	2.8419614	3.390114747324811e-83	8.889223836292776e-82	pDC_LILRA4
CDYL	21.781246	4.836801	1.0292583261879939e-82	2.6800486895346423e-81	pDC_LILRA4
NR4A3	21.770664	3.2252266	5.1381425754311255e-83	1.3451793002064984e-81	pDC_LILRA4
RPS12	21.764465	0.8044098	8.20040679860169e-83	2.1435570727081874e-81	pDC_LILRA4
ATG101	21.715944	3.431311	1.6646962747297978e-82	4.331295465694657e-81	pDC_LILRA4
SLA2	21.634642	8.121414	8.780989749826205e-82	2.2585241880201846e-80	pDC_LILRA4
RAC2	21.584717	2.216074	3.0673907395520633e-82	7.931900504870853e-81	pDC_LILRA4
PPP1R16B	21.566862	5.8817677	2.0837765369550247e-81	5.3311136397997414e-80	pDC_LILRA4
PPIA	21.528648	0.8192178	6.399282756060344e-82	1.6497125721705987e-80	pDC_LILRA4
FUZ	21.51464	5.0184155	3.9734999965327897e-81	1.0142659763876955e-79	pDC_LILRA4
