names	scores	logfoldchanges	pvals	pvals_adj	cluster
GK	43.14711	2.7679007	0.0	0.0	Macro_SPP1
CCL3	42.676777	4.2320576	1.1e-322	2.9535e-320	Macro_SPP1
FCGR3A	42.66499	2.631948	0.0	0.0	Macro_SPP1
SDC4	41.485947	3.517942	7.671749650639999e-306	2.0353695490445993e-303	Macro_SPP1
LUCAT1	41.34684	3.4622293	1.7487386869970754e-304	4.5324616399753433e-302	Macro_SPP1
CSTB	40.980564	1.8646944	1.5501403962772124e-305	4.0805023837628436e-303	Macro_SPP1
CD68	40.69616	1.3228127	9.59955725862633e-308	2.587579858177245e-305	Macro_SPP1
S100A9	40.122807	2.729407	3.977480711852516e-297	1.0076483842493134e-294	Macro_SPP1
GSTO1	39.46667	1.9837	1.113074213123217e-287	2.798800189326394e-285	Macro_SPP1
CREG1	39.175716	2.5372367	1.78494130723105e-281	4.38991331429511e-279	Macro_SPP1
SLC2A5	38.61377	5.0572844	1.0129295281009245e-269	2.370114411099483e-267	Macro_SPP1
BCL2A1	37.531593	2.165608	2.9764152296166984e-264	6.82226766984388e-262	Macro_SPP1
CTSA	37.49433	2.4010053	2.340446555255946e-261	5.257267082186255e-259	Macro_SPP1
ABL2	37.41216	2.8542807	6.699751587545246e-259	1.4754341829460752e-256	Macro_SPP1
VSIG4	37.20945	2.8260412	6.99371064717327e-257	1.500930487553224e-254	Macro_SPP1
SDC2	36.93971	3.5943272	1.954185088628114e-251	4.1152695235147297e-249	Macro_SPP1
SDCBP	36.880245	1.4968543	3.8179820391286886e-257	8.246351719641156e-255	Macro_SPP1
SLC25A37	36.424877	2.6588578	4.0188039996332e-248	8.206641331129759e-246	Macro_SPP1
ENG	36.19815	2.7784805	2.3170169694446622e-244	4.592327633439321e-242	Macro_SPP1
PGK1	36.197983	1.658011	1.5090159476546372e-247	3.0629387554382738e-245	Macro_SPP1
P4HB	36.1289	2.080049	3.6363308813351335e-246	7.293007899744404e-244	Macro_SPP1
SDS	36.05845	3.3680913	2.0118026601627963e-242	3.9640747854693134e-240	Macro_SPP1
HIF1A	36.007923	2.1019995	5.86579954467796e-245	1.1694807683927763e-242	Macro_SPP1
FNDC3B	35.788307	2.7056806	6.418483162767838e-240	1.2500830733312112e-237	Macro_SPP1
BNIP3L	35.765175	2.1356678	9.835091765632916e-242	1.9266487322746246e-239	Macro_SPP1
TGM2	35.472084	3.645758	1.0097333901238998e-234	1.8693382882876197e-232	Macro_SPP1
GPI	35.46744	2.3418684	2.8396706828515285e-237	5.375273257752775e-235	Macro_SPP1
MGST3	35.25383	2.2170956	2.8432419711654413e-235	5.322233054247132e-233	Macro_SPP1
PDE4DIP	35.22794	2.5741034	6.464948005008431e-234	1.1838584678301852e-231	Macro_SPP1
IER3	35.07698	2.309036	4.3246301883415537e-234	7.962518555518049e-232	Macro_SPP1
IL4I1	34.986134	3.15952	9.326854812119573e-230	1.662746275341571e-227	Macro_SPP1
ACP5	34.94003	2.7496853	2.7751912747167668e-230	5.000390096807847e-228	Macro_SPP1
ATP6V1F	34.74951	1.4501098	9.184674547055617e-232	1.6638087321961933e-229	Macro_SPP1
ERO1A	34.65731	3.0074637	3.812667067832499e-226	6.62185588574991e-224	Macro_SPP1
GPR84	34.13342	2.845664	1.06354061458865e-220	1.7917468733974984e-218	Macro_SPP1
PLTP	33.94486	3.0900958	2.518542618230566e-218	4.200978959339638e-216	Macro_SPP1
BNIP3	33.894325	3.5127907	4.608771480929369e-217	7.612154229335009e-215	Macro_SPP1
TXN	33.70546	1.8480126	6.72660521861613e-219	1.1275932151047359e-216	Macro_SPP1
SLC16A3	33.515766	2.0750525	8.144445285870264e-216	1.3321307740879256e-213	Macro_SPP1
ADAM8	33.46312	2.7472496	2.6726630400118396e-213	4.3087420320650205e-211	Macro_SPP1
ACKR3	33.395763	4.407794	3.7330899850749836e-211	5.933147828165873e-209	Macro_SPP1
IL1A	33.29788	3.3726666	5.895649275672622e-211	9.326197497394992e-209	Macro_SPP1
KIFC3	33.011574	3.3350167	1.758403439143775e-207	2.7053719396580075e-205	Macro_SPP1
LRP1	32.993084	2.2665503	2.686652214432749e-209	4.210421382004514e-207	Macro_SPP1
TYROBP	32.5548	0.40482017	4.258559720495872e-212	6.800374939449665e-210	Macro_SPP1
OAZ1	32.548706	0.41447523	3.7738861072975e-209	5.886912893485276e-207	Macro_SPP1
PIM3	32.532948	2.2081876	1.2523065921269696e-204	1.9006855096903655e-202	Macro_SPP1
P4HA1	32.459488	2.4749987	1.1191875303521821e-202	1.668579851667541e-200	Macro_SPP1
ADM	32.42102	2.7529342	6.085344346699167e-202	8.992964579722883e-200	Macro_SPP1
CLEC5A	32.25924	2.943461	8.695665377078307e-200	1.2521014923729763e-197	Macro_SPP1
SLC39A8	32.25532	2.8830497	9.14096590463907e-200	1.3106200220889737e-197	Macro_SPP1
PMP22	32.185394	2.7003374	1.9979208344560703e-199	2.8404196032136215e-197	Macro_SPP1
TFRC	32.138687	2.6253989	5.01641887081301e-199	7.101815858536705e-197	Macro_SPP1
ABCA1	31.438568	2.2930799	4.4870450379268675e-192	6.145792500321458e-190	Macro_SPP1
ETS2	31.2754	1.8300585	1.9052738980651756e-191	2.578164607285463e-189	Macro_SPP1
LAMP1	31.206839	2.086537	6.332683463772728e-190	8.500933730213478e-188	Macro_SPP1
LRPAP1	30.869371	1.9963177	2.228408118853633e-186	2.921555764850362e-184	Macro_SPP1
FLOT1	30.802992	1.8781462	4.928988481087432e-186	6.412252427867178e-184	Macro_SPP1
HAMP	30.718071	3.9598677	9.941185185642402e-183	1.2639935609246605e-180	Macro_SPP1
RALA	30.68256	2.2559338	6.355289180608164e-184	8.173095940893568e-182	Macro_SPP1
BCAT1	30.601578	2.3441389	9.634300512144142e-183	1.2296140964249422e-180	Macro_SPP1
IFI30	30.46278	1.7625134	8.649160691511271e-183	1.108079164790041e-180	Macro_SPP1
FCER1G	30.446617	0.58276993	6.250009208867878e-185	8.099531164753626e-183	Macro_SPP1
LILRB4	30.323877	2.074232	1.5286609348360263e-180	1.9147472690842035e-178	Macro_SPP1
TREM2	30.250628	2.5347822	4.334513679418729e-179	5.389192026359213e-177	Macro_SPP1
GRINA	30.207289	1.4102373	1.7781979020895393e-180	2.2190592634446272e-178	Macro_SPP1
SMIM3	30.07353	2.315428	2.212082926939075e-177	2.730180298178945e-175	Macro_SPP1
ANXA2	29.913103	1.4230093	1.2362746121507343e-177	1.531435175801722e-175	Macro_SPP1
C4orf3	29.562927	1.5018575	2.2319660874395123e-173	2.714940987371369e-171	Macro_SPP1
S100A8	29.516562	2.489592	1.2316097462979686e-172	1.4927287335166819e-170	Macro_SPP1
G0S2	29.408546	2.790591	8.003222243127918e-171	9.528642058655551e-169	Macro_SPP1
LGMN	29.362314	2.2194924	2.500415179952019e-170	2.9561048797650287e-168	Macro_SPP1
IFI6	29.27245	2.2777681	2.809496103286674e-169	3.275541927478934e-167	Macro_SPP1
NINJ1	29.253626	1.5907421	3.0275959578390617e-170	3.566846790329697e-168	Macro_SPP1
WIPI1	29.210917	2.6159458	8.297162732807026e-168	9.607030966295531e-166	Macro_SPP1
ELL2	29.201027	1.9365233	4.2145995959870137e-169	4.8967834064547046e-167	Macro_SPP1
FCAR	29.05047	2.6730397	3.6790630078338946e-166	4.1738164641735775e-164	Macro_SPP1
DHRS3	28.792112	2.7641728	2.0632002358056917e-163	2.2943058991827385e-161	Macro_SPP1
NUPR1	28.665857	3.8029087	8.726181271139518e-162	9.639998418025407e-160	Macro_SPP1
TNFAIP6	28.65583	2.7699587	2.9189804053436086e-162	3.235267295317354e-160	Macro_SPP1
SERTAD1	28.485363	1.8718601	1.165702596496245e-161	1.2793870777310906e-159	Macro_SPP1
CD99	28.436214	1.6092442	8.993629588458446e-162	9.902985469069244e-160	Macro_SPP1
CYSTM1	28.37616	2.0516586	4.517233684488393e-160	4.925685170393266e-158	Macro_SPP1
RNASE1	27.995096	2.7971482	7.251577392173268e-156	7.68347951735491e-154	Macro_SPP1
CST6	27.69671	3.7899592	3.8051091512794292e-152	3.932802078012549e-150	Macro_SPP1
CCL3L3	27.685448	2.8498096	5.429583020817828e-153	5.646431182204812e-151	Macro_SPP1
ANXA5	27.64685	0.8770976	1.1765312258972876e-154	1.2388138476682251e-152	Macro_SPP1
THBS1	27.620268	2.8209789	2.8024177404290756e-152	2.9053742568005315e-150	Macro_SPP1
MT1F	27.541666	2.684196	5.0651073522495334e-151	5.140473708635415e-149	Macro_SPP1
EMP1	27.496407	2.8157063	1.5586339949772572e-150	1.5676601142317524e-148	Macro_SPP1
LINC01272	27.482796	1.9128804	8.875762237747357e-152	9.117680879227423e-150	Macro_SPP1
PTGER2	27.449795	2.3913076	2.516514932489793e-150	2.5235551825985443e-148	Macro_SPP1
LMNA	27.425758	2.184286	6.558002072493837e-151	6.635595250168389e-149	Macro_SPP1
CYB5A	27.398142	2.3594139	8.431779757976285e-150	8.355893740154499e-148	Macro_SPP1
FAM162A	27.3961	2.0722244	3.9457440346921066e-150	3.933369807837747e-148	Macro_SPP1
MIR22HG	27.379423	2.1396348	6.564480875022482e-150	6.524590519262759e-148	Macro_SPP1
RETN	27.106113	2.5851555	6.490167212726669e-147	6.356967850744546e-145	Macro_SPP1
CD82	27.081924	2.2350483	6.591795780489601e-147	6.437796145733815e-145	Macro_SPP1
ADAM9	27.008762	2.2385373	4.438169670939357e-146	4.2971174969146757e-144	Macro_SPP1
TNF	26.954561	2.5604334	9.792336527911051e-146	9.453953781416474e-144	Macro_SPP1
BTG1	26.922949	1.0699987	1.646119524683288e-146	1.5983962900483777e-144	Macro_SPP1
MPP1	26.891228	1.8566796	1.6671068830419306e-145	1.6048999804918517e-143	Macro_SPP1
VAT1	26.86446	2.274706	1.08999736542189e-144	1.0374681138566428e-142	Macro_SPP1
HEXB	26.862661	1.7516085	2.155607775010264e-145	2.0692606373560065e-143	Macro_SPP1
TUBB4B	26.829565	1.6952641	3.1437122586741007e-145	3.0092113876069645e-143	Macro_SPP1
ARHGAP18	26.804607	1.8553329	9.464849941423754e-145	9.034239487998072e-143	Macro_SPP1
ICAM1	26.743801	1.8976028	2.614066078673874e-144	2.474110743113413e-142	Macro_SPP1
NPL	26.69873	2.258323	4.57906371697107e-143	4.285749246656201e-141	Macro_SPP1
SPHK1	26.622936	2.0952766	1.4940888075993854e-142	1.3906582398688866e-140	Macro_SPP1
LIPA	26.552612	1.9855403	4.763504481816825e-142	4.409382417866376e-140	Macro_SPP1
ITGA5	26.509073	2.0828328	1.882070874801222e-141	1.7279154238570128e-139	Macro_SPP1
CCL4	26.417	2.929058	1.1215658895633851e-140	1.0158613194341048e-138	Macro_SPP1
BTG3	26.409775	2.04842	1.6415767173136861e-140	1.4828762979401434e-138	Macro_SPP1
GPX4	26.408443	0.8774702	4.091300687762715e-142	3.7975836191040476e-140	Macro_SPP1
IL1B	26.37316	2.435478	1.074824093694753e-140	9.761488682736121e-139	Macro_SPP1
TYMP	26.357416	1.3012327	3.9013450847254563e-141	3.5623826906433475e-139	Macro_SPP1
PPP1R15A	26.255192	1.3846751	4.996338423007044e-140	4.489243381994649e-138	Macro_SPP1
ATF5	26.136976	2.056502	6.401741711279423e-138	5.706356751847855e-136	Macro_SPP1
ACADVL	26.037096	1.7284487	2.4778176328931595e-137	2.1970417716500556e-135	Macro_SPP1
TNFAIP3	25.953312	1.6505998	6.107424805273756e-137	5.401143606007715e-135	Macro_SPP1
PLSCR1	25.903587	1.5477556	2.1375192921025078e-136	1.870690260470179e-134	Macro_SPP1
TFPI	25.86464	3.4642048	1.274275454348683e-134	1.086973092628469e-132	Macro_SPP1
KMO	25.792557	2.1791067	1.7416187651403532e-134	1.4818712796120975e-132	Macro_SPP1
MCEMP1	25.727179	2.4256184	9.287271899141278e-134	7.842740335079353e-132	Macro_SPP1
LGALS1	25.717297	1.1288579	8.661516156190115e-135	7.407135161590603e-133	Macro_SPP1
LYVE1	25.67588	2.9454863	4.916681253816204e-133	4.120961645922467e-131	Macro_SPP1
SLAMF9	25.658484	3.5409896	1.1298181365213452e-132	9.376377411810396e-131	Macro_SPP1
ZC3H12A	25.655222	1.864763	1.2164457665472823e-133	1.0246730914511032e-131	Macro_SPP1
HIF1A-AS2	25.637651	3.0997937	1.398502326528855e-132	1.1577675034413572e-130	Macro_SPP1
SAT1	25.580376	0.5674533	4.958086307729289e-134	4.197431157101273e-132	Macro_SPP1
PPIF	25.572115	1.8387148	5.212816805893134e-133	4.3541918543709747e-131	Macro_SPP1
SH3BP5	25.568121	1.821381	8.682204661739333e-133	7.223165527719632e-131	Macro_SPP1
TGIF1	25.50387	1.794626	3.053236167790482e-132	2.515299252751406e-130	Macro_SPP1
SLC2A3	25.44965	1.7276653	4.7042945175643747e-132	3.866012182312538e-130	Macro_SPP1
MT1X	25.41274	2.2363465	6.122801477643747e-131	4.995197893165337e-129	Macro_SPP1
TNIP3	25.333796	3.145113	9.511152557039197e-130	7.666717087485137e-128	Macro_SPP1
MSR1	25.318981	1.900867	2.3410883666333105e-130	1.8961690246476626e-128	Macro_SPP1
IL7R	25.281471	2.509249	1.62885933441056e-129	1.3098517043825635e-127	Macro_SPP1
SERPINE1	25.251272	3.380918	6.097467019284246e-129	4.880001276668964e-127	Macro_SPP1
IVNS1ABP	25.247885	1.7437376	7.278322664753618e-130	5.880954529165669e-128	Macro_SPP1
MPHOSPH6	25.14922	1.9178536	1.279721227731595e-128	1.021775522445222e-126	Macro_SPP1
CD9	25.096994	1.9567409	2.2247732160353925e-128	1.763800205672859e-126	Macro_SPP1
PPP1R15B	25.080183	1.9022214	5.034789775284903e-128	3.972885402539802e-126	Macro_SPP1
HMGA1	24.946175	1.7358364	5.520277869310838e-127	4.3255870355478925e-125	Macro_SPP1
NFKBIA	24.905422	1.266088	6.719771521986745e-127	5.253271036237155e-125	Macro_SPP1
FOLR3	24.712397	3.2369711	5.080300536446853e-124	3.899217455012307e-122	Macro_SPP1
EPB41L3	24.695166	1.8116053	1.5325573002496407e-124	1.1843574696011787e-122	Macro_SPP1
DSE	24.65005	1.6786104	2.5415558356673775e-124	1.9596151562237212e-122	Macro_SPP1
IL10	24.452915	2.380729	5.861471554738019e-122	4.418264486920421e-120	Macro_SPP1
MIR155HG	24.439392	2.2057254	5.014703687006808e-122	3.7969758658428624e-120	Macro_SPP1
LINC01094	24.377903	2.6733458	4.344668985784362e-121	3.238700814314564e-119	Macro_SPP1
LGALS3	24.350416	1.3010734	6.756698410311871e-122	5.081700808862682e-120	Macro_SPP1
SOCS3	24.334658	1.6932415	1.8420263573999762e-121	1.3761693145506607e-119	Macro_SPP1
C5AR1	24.32202	1.6124663	1.1651758637296714e-121	8.743749566260032e-120	Macro_SPP1
BASP1	24.262918	1.7541763	8.084726042825782e-121	6.013394244745516e-119	Macro_SPP1
RIPK2	24.235477	1.722227	1.8948181851460403e-120	1.4000878054892693e-118	Macro_SPP1
TPM4	24.207325	1.4578365	1.5936560278121045e-120	1.182745511037468e-118	Macro_SPP1
PVRL2	24.16418	1.8573537	1.3713163258790978e-119	1.0088456830604873e-117	Macro_SPP1
DFNA5	24.103327	2.8660042	1.4340567068705337e-118	1.0504153626368643e-116	Macro_SPP1
ENO2	24.063591	3.4253924	3.888963384413389e-118	2.8240244024660504e-116	Macro_SPP1
CCL2	24.05716	2.7295976	2.7758969391272543e-118	2.020109534923406e-116	Macro_SPP1
XIST	24.04953	1.9248887	1.6526055616053626e-118	1.2078718393217156e-116	Macro_SPP1
CXCL5	23.982115	4.735843	2.616604233212123e-117	1.8798265039200272e-115	Macro_SPP1
FCGR1A	23.97288	1.8256171	5.889697073264351e-118	4.26768716530256e-116	Macro_SPP1
PPARG	23.938334	3.1271007	4.7843206998220705e-117	3.4298489714852096e-115	Macro_SPP1
MS4A4A	23.935545	1.740986	8.620313729591868e-118	6.219547126442579e-116	Macro_SPP1
GNG5	23.814972	0.70998996	1.0544827021374854e-117	7.591824821756503e-116	Macro_SPP1
NAMPT	23.747183	1.2653071	1.7564046701172295e-116	1.2538198931129223e-114	Macro_SPP1
ITGAM	23.561895	1.8407662	3.465750747170565e-114	2.442991750526465e-112	Macro_SPP1
CD81	23.56104	1.7695941	2.7094172165697423e-114	1.9138596162494948e-112	Macro_SPP1
GPX3	23.546413	2.1971815	8.177145709272112e-114	5.72808206919365e-112	Macro_SPP1
ANKRD28	23.521322	2.143386	1.2358818972992074e-113	8.621491645465733e-112	Macro_SPP1
LYZ	23.37074	1.0504414	5.845538662802467e-114	4.103324577176382e-112	Macro_SPP1
TUBB6	23.329914	1.9241486	4.726048511583044e-112	3.243166569231753e-110	Macro_SPP1
SEMA6B	23.255838	2.0873742	2.5689298443788455e-111	1.7451113342036456e-109	Macro_SPP1
SLC31A2	23.235891	1.6322477	1.6221483263933373e-111	1.1064102370343544e-109	Macro_SPP1
TGFBI	23.222534	1.5443075	1.6711691032107953e-111	1.1375428639107988e-109	Macro_SPP1
SERPINB8	23.22073	1.8334842	3.777726279511259e-111	2.561100789976909e-109	Macro_SPP1
ANXA1	23.191246	1.1562384	1.6088684605185537e-111	1.0995783754302667e-109	Macro_SPP1
ATP13A3	23.145182	1.775211	1.4360303553269326e-110	9.677121358477135e-109	Macro_SPP1
CISD2	22.999632	1.6995604	2.6088387677400676e-109	1.744091536512576e-107	Macro_SPP1
WTAP	22.871428	1.5430808	2.1969690356433066e-108	1.4629382349202683e-106	Macro_SPP1
FAM20A	22.836615	2.4600794	1.604521650440462e-107	1.0579795007816228e-105	Macro_SPP1
TNS3	22.833662	2.1214917	1.3494943032955109e-107	8.915659030439008e-106	Macro_SPP1
CXCL16	22.830246	1.3526984	3.3914413819750644e-108	2.2538703338119886e-106	Macro_SPP1
GCHFR	22.765419	2.436023	6.546498836087676e-107	4.291395559983233e-105	Macro_SPP1
VMO1	22.761501	2.0320413	4.387543368008596e-107	2.881752168453833e-105	Macro_SPP1
CIB1	22.702356	1.2648371	3.81653798722025e-107	2.5116099793242014e-105	Macro_SPP1
TNS1	22.591833	2.8428104	2.3803893090336096e-105	1.5364911375206598e-103	Macro_SPP1
TAGLN2	22.582012	0.84956586	1.4872960151966923e-106	9.730670278842205e-105	Macro_SPP1
PLA2G7	22.576347	2.0827086	2.0516394409145062e-105	1.329383448503334e-103	Macro_SPP1
ATP2B1	22.572397	1.5243055	7.971095752789925e-106	5.1949342416731865e-104	Macro_SPP1
DAD1	22.568819	1.3111479	6.730697148983767e-106	4.395040886392617e-104	Macro_SPP1
RHEB	22.551079	1.5037634	1.3336631919321625e-105	8.67498988203905e-104	Macro_SPP1
APMAP	22.471437	1.7768279	1.180698417206361e-104	7.548852460977444e-103	Macro_SPP1
ERRFI1	22.41727	2.4588258	6.23651852567665e-104	3.964778400078284e-102	Macro_SPP1
MYDGF	22.35042	1.4947783	7.384813081273293e-104	4.685949001137897e-102	Macro_SPP1
PGAM1	22.32948	1.3691685	9.163680544971494e-104	5.803779178238148e-102	Macro_SPP1
PLD3	22.282562	1.6479597	3.210116295098496e-103	2.029299408012171e-101	Macro_SPP1
TRAF1	22.274424	1.8823372	5.528041367665393e-103	3.468562864843906e-101	Macro_SPP1
IRG1	22.272417	3.0516703	1.3039803798634437e-102	8.136354614651642e-101	Macro_SPP1
ARID5B	22.186636	1.9820276	4.141754168554899e-102	2.579524306012731e-100	Macro_SPP1
SAMSN1	22.116934	1.4342817	5.123715309651728e-102	3.185211506335892e-100	Macro_SPP1
MT1G	22.100153	3.0547724	3.666847357787308e-101	2.2628343383385633e-99	Macro_SPP1
RP11-213H15.4	22.092447	3.140248	4.4957459403313855e-101	2.769280872276521e-99	Macro_SPP1
SMPDL3A	21.972126	2.0436094	2.8317248018658147e-100	1.731617703703571e-98	Macro_SPP1
ADSSL1	21.957941	3.3561494	6.288610912434732e-100	3.7972841592038685e-98	Macro_SPP1
GLIPR2	21.911558	1.5328804	4.1949585717125005e-100	2.5467555696447027e-98	Macro_SPP1
TPP1	21.86902	1.3436269	7.238800486700464e-100	4.3632226046312244e-98	Macro_SPP1
TCEB1	21.834414	1.3679391	1.5041939834382208e-99	9.034280227801677e-98	Macro_SPP1
CHMP1B	21.825474	1.611621	1.972502084061259e-99	1.1783951280205684e-97	Macro_SPP1
RPS27L	21.683222	1.3420784	2.6232168009818665e-98	1.553368486683357e-96	Macro_SPP1
SEMA3C	21.683151	2.7853096	1.0654957522236568e-97	6.265412543703995e-96	Macro_SPP1
NRP1	21.6746	1.9849414	8.160546179193374e-98	4.80701823359688e-96	Macro_SPP1
VEGFA	21.668537	1.5980252	4.469205809364697e-98	2.6418494831707738e-96	Macro_SPP1
ACSL3	21.622364	1.6036723	1.2963449549627175e-97	7.609590054444914e-96	Macro_SPP1
POR	21.617153	1.6866593	1.8314553233251944e-97	1.0732009680716366e-95	Macro_SPP1
HSD3B7	21.612354	2.7130485	4.0186993722309986e-97	2.3507995945824875e-95	Macro_SPP1
RAB1A	21.331968	1.4454595	2.811060727779608e-95	1.6218472630446252e-93	Macro_SPP1
ALDOC	21.331497	2.89992	8.603705323486965e-95	4.946983740095048e-93	Macro_SPP1
PCOLCE2	21.174353	6.620282	2.1984190291843643e-93	1.2449332902409743e-91	Macro_SPP1
SERPINA1	21.172295	1.0480971	1.8244970724116297e-94	1.0437114491992775e-92	Macro_SPP1
RCAN1	21.153389	2.2455564	1.9303237987586802e-93	1.0968015189776555e-91	Macro_SPP1
PLPP3	21.151878	3.6513445	2.8589914023815266e-93	1.6162895354336102e-91	Macro_SPP1
SORL1	21.057371	1.5869151	6.397059744203409e-93	3.604390150856015e-91	Macro_SPP1
TMEM70	20.798532	1.6673248	9.805724491140258e-91	5.452047541328051e-89	Macro_SPP1
PNP	20.72939	1.518316	2.409646753705668e-90	1.3331796013030997e-88	Macro_SPP1
KYNU	20.69122	1.454183	4.881299273632332e-90	2.687426433427578e-88	Macro_SPP1
SPARC	20.666576	3.1659079	2.1416340081781093e-89	1.1676410399927705e-87	Macro_SPP1
SIRPA	20.665583	1.520767	9.260536373023836e-90	5.073569309799432e-88	Macro_SPP1
MAP1LC3B	20.654745	1.1331817	6.183706850298297e-90	3.393384667979655e-88	Macro_SPP1
EGR1	20.587809	1.7916865	4.079796280286643e-89	2.217171868838357e-87	Macro_SPP1
PNRC1	20.565372	0.94680727	4.6076480677557455e-89	2.5000015136064747e-87	Macro_SPP1
JUN	20.483805	1.5791129	1.868430435676812e-88	1.0105119598666855e-86	Macro_SPP1
TMEM167A	20.469318	1.4226133	3.0477771742231324e-88	1.6352198106413095e-86	Macro_SPP1
CACNA2D4	20.407934	1.8806028	1.6153934720360215e-87	8.58502644271005e-86	Macro_SPP1
DPP7	20.372839	1.3204545	1.5572719287139351e-87	8.289213327975882e-86	Macro_SPP1
BCKDK	20.359245	1.5569775	2.942834884158063e-87	1.5615098990050673e-85	Macro_SPP1
EIF1B	20.346132	1.4273238	3.028417883212575e-87	1.601876172008862e-85	Macro_SPP1
MIR222HG	20.283737	2.0058727	1.6589343397777096e-86	8.73377088194846e-85	Macro_SPP1
ENOSF1	20.264654	1.9999301	2.371798513001783e-86	1.2447878364031474e-84	Macro_SPP1
SLC7A5	20.214436	1.488999	3.3476718087806384e-86	1.7514977317555097e-84	Macro_SPP1
ST14	20.196236	1.6681494	6.521628306218935e-86	3.3806114484575505e-84	Macro_SPP1
PRDX1	20.175282	1.0368973	4.189985614941585e-86	2.1786631992259534e-84	Macro_SPP1
VKORC1	20.131414	1.978077	2.642070910002067e-85	1.3611917009420434e-83	Macro_SPP1
ACTN1	20.128954	1.5745949	1.931831737885277e-85	9.968015095912178e-84	Macro_SPP1
APP	20.08549	1.5175782	4.0005296078983845e-85	2.0547842165934174e-83	Macro_SPP1
LIPN	20.037943	1.913628	1.369961846459392e-84	6.993862796151932e-83	Macro_SPP1
